grammar_point_id,level_min,level_max,row_order,category_zh,category_en,category_name_zh,category_name_en,subitem_zh,subitem_en,content_zh,content_en,review_status,source_id,source_locator_zh,source_locator_en,notes
hsk26-g5-053,5,5,53,句子的类型,Sentence types,特殊句型,Special sentence patterns,连动句3,Serial-verb sentences 3,前后两个动词性词语具有因果、转折、条件关系,"the two verbal expressions before and after have causal, adversative, or conditional relations",syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17502,reference/HSK_SYLLABUS_EN.md:17504,
hsk26-g5-054,5,5,54,句子的类型,Sentence types,特殊句型,Special sentence patterns,比较句4,Comparative sentences 4,A+形容词+B+数量补语,A + adjective + B + quantity complement,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17503,reference/HSK_SYLLABUS_EN.md:17505,
hsk26-g5-055,5,5,55,句子的类型,Sentence types,特殊句型,Special sentence patterns,被动句3,Passive sentences 3,主语+被/叫/让+宾语+给+动词+其他成分,subject + 被/叫/让 + object + 给 + verb + other elements,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17504,reference/HSK_SYLLABUS_EN.md:17506,
hsk26-g5-056,5,5,56,句子的类型,Sentence types,复句,Complex sentences,承接复句,Successive complex sentences,……，便……,……，便……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17505,reference/HSK_SYLLABUS_EN.md:17507,
hsk26-g5-057,5,5,57,句子的类型,Sentence types,复句,Complex sentences,选择复句,Alternative complex sentences,或是……，或是……,或是……，或是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17506,reference/HSK_SYLLABUS_EN.md:17508,
hsk26-g5-058,5,5,58,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,一旦……，就……,一旦……，就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17507,reference/HSK_SYLLABUS_EN.md:17509,
hsk26-g5-059,5,5,59,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,假如……，（就）……,假如……，（就）……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17508,reference/HSK_SYLLABUS_EN.md:17510,
hsk26-g5-060,5,5,60,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,万一……，（就）……,万一……，（就）……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17509,reference/HSK_SYLLABUS_EN.md:17511,
hsk26-g5-061,5,5,61,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,……，要不然/不然……,……，要不然/不然……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17510,reference/HSK_SYLLABUS_EN.md:17512,
hsk26-g5-062,5,5,62,句子的类型,Sentence types,复句,Complex sentences,因果复句,Causal complex sentences,……，因而……,……，因而……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17511,reference/HSK_SYLLABUS_EN.md:17513,
hsk26-g5-063,5,5,63,句子的类型,Sentence types,复句,Complex sentences,因果复句,Causal complex sentences,……，可见……,……，可见……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17512,reference/HSK_SYLLABUS_EN.md:17514,
hsk26-g5-064,5,5,64,句子的类型,Sentence types,复句,Complex sentences,让步复句,Concessive complex sentences,哪怕……，也……,哪怕……，也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17513,reference/HSK_SYLLABUS_EN.md:17515,
hsk26-g5-065,5,5,65,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,不但不/不但没有……，反而……,不但不/不但没有……，反而……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17514,reference/HSK_SYLLABUS_EN.md:17516,
hsk26-g5-066,5,5,66,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,不是……，还/还是……,不是……，还/还是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17515,reference/HSK_SYLLABUS_EN.md:17517,
hsk26-g5-067,5,5,67,句子的类型,Sentence types,复句,Complex sentences,目的复句,Purposive complex sentences,……，为的是……,……，为的是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17516,reference/HSK_SYLLABUS_EN.md:17518,
hsk26-g5-068,5,5,68,句子的类型,Sentence types,复句,Complex sentences,紧缩复句,Contracted complex sentences,没有……就没有……,没有……就没有……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17517,reference/HSK_SYLLABUS_EN.md:17519,
hsk26-g5-069,5,5,69,句子的类型,Sentence types,复句,Complex sentences,紧缩复句,Contracted complex sentences,不……不……,不……不……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17518,reference/HSK_SYLLABUS_EN.md:17520,
hsk26-g5-070,5,5,70,句子的类型,Sentence types,复句,Complex sentences,紧缩复句,Contracted complex sentences,再……也……,再……也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17519,reference/HSK_SYLLABUS_EN.md:17521,
hsk26-g6-001,6,6,1,语素,Morphemes,类前缀,Quasi-prefixes,,,超—、多—、反—、无—、亚—、准—,超—、多—、反—、无—、亚—、准—,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17525,reference/HSK_SYLLABUS_EN.md:17527,
hsk26-g6-002,6,6,2,语素,Morphemes,类后缀,Quasi-suffixes,,,—化、—式、—型、—性,—化、—式、—型、—性,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17526,reference/HSK_SYLLABUS_EN.md:17528,
hsk26-g6-003,6,6,3,词类,Word classes,代词,Pronouns,人称代词,Personal pronouns,人家,人家,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17527,reference/HSK_SYLLABUS_EN.md:17529,
hsk26-g6-004,6,6,4,词类,Word classes,量词,Measure words,名量词,Nominal measure words,专用名量词：串、滴、枝、扇、卷1、卷2,dedicated nominal measure words: 串、滴、枝、扇、卷1、卷2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17528,reference/HSK_SYLLABUS_EN.md:17530,
hsk26-g6-005,6,6,5,词类,Word classes,量词,Measure words,动量词,Verbal measure words,番,番,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17529,reference/HSK_SYLLABUS_EN.md:17531,
hsk26-g6-006,6,6,6,词类,Word classes,副词,Adverbs,程度副词,Degree adverbs,特、异常、较为,特、异常、较为,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17530,reference/HSK_SYLLABUS_EN.md:17532,
hsk26-g6-007,6,6,7,词类,Word classes,副词,Adverbs,范围副词,Scope adverbs,净、一同、大都,净、一同、大都,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17531,reference/HSK_SYLLABUS_EN.md:17533,
hsk26-g6-008,6,6,8,词类,Word classes,副词,Adverbs,时间副词,Time adverbs,一时、不时、仍旧、依旧、一向,一时、不时、仍旧、依旧、一向,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17532,reference/HSK_SYLLABUS_EN.md:17534,
hsk26-g6-009,6,6,9,词类,Word classes,副词,Adverbs,频率副词,Frequency adverbs,一再、再三,一再、再三,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17533,reference/HSK_SYLLABUS_EN.md:17535,
hsk26-g6-010,6,6,10,词类,Word classes,副词,Adverbs,方式副词,Manner adverbs,不禁、赶忙、特地、特意、偷偷,不禁、赶忙、特地、特意、偷偷,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17534,reference/HSK_SYLLABUS_EN.md:17536,
hsk26-g6-011,6,6,11,词类,Word classes,副词,Adverbs,否定副词,Negative adverbs,未必,未必,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17535,reference/HSK_SYLLABUS_EN.md:17537,
hsk26-g6-012,6,6,12,词类,Word classes,副词,Adverbs,语气副词,Modal adverbs,恰好、倒是、干脆、明明、总算,恰好、倒是、干脆、明明、总算,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17536,reference/HSK_SYLLABUS_EN.md:17538,
hsk26-g6-013,6,6,13,词类,Word classes,介词,Prepositions,引出时间、处所,introducing time or place,于,于,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17537,reference/HSK_SYLLABUS_EN.md:17539,
hsk26-g6-014,6,6,14,词类,Word classes,介词,Prepositions,引出对象,introducing an object/target,至于,至于,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17538,reference/HSK_SYLLABUS_EN.md:17540,
hsk26-g6-015,6,6,15,词类,Word classes,介词,Prepositions,引出目的、原因,introducing purpose or reason,因,因,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17539,reference/HSK_SYLLABUS_EN.md:17541,
hsk26-g6-016,6,6,16,词类,Word classes,介词,Prepositions,表示排除,expressing exclusion,除,除,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17540,reference/HSK_SYLLABUS_EN.md:17542,
hsk26-g6-017,6,6,17,词类,Word classes,连词,Conjunctions,连接分句或句子,connecting clauses or sentences,不料,不料,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17541,reference/HSK_SYLLABUS_EN.md:17543,
hsk26-g6-018,6,6,18,词类,Word classes,助词,Particles,结构助词,Structural particles,所,所,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17542,reference/HSK_SYLLABUS_EN.md:17544,
hsk26-g6-019,6,6,19,词类,Word classes,助词,Particles,语气助词,Modal particles,啦、嘛,啦、嘛,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17543,reference/HSK_SYLLABUS_EN.md:17545,
hsk26-g6-020,6,6,20,词类,Word classes,助词,Particles,其他助词,Other particles,也好,也好,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17544,reference/HSK_SYLLABUS_EN.md:17546,
hsk26-g6-021,6,6,21,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,A这A那,A这A那,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17545,reference/HSK_SYLLABUS_EN.md:17547,
hsk26-g6-022,6,6,22,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,左A右B,左A右B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17546,reference/HSK_SYLLABUS_EN.md:17548,
hsk26-g6-023,6,6,23,短语,Phrases,固定短语,Fixed phrases,其他,Other,好（不）容易,好（不）容易,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17547,reference/HSK_SYLLABUS_EN.md:17549,
hsk26-g6-024,6,6,24,短语,Phrases,固定短语,Fixed phrases,其他,Other,那倒（也）是,那倒（也）是,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17548,reference/HSK_SYLLABUS_EN.md:17550,
hsk26-g6-025,6,6,25,短语,Phrases,固定短语,Fixed phrases,其他,Other,算了,算了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17549,reference/HSK_SYLLABUS_EN.md:17551,
hsk26-g6-026,6,6,26,短语,Phrases,固定短语,Fixed phrases,其他,Other,得了,得了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17550,reference/HSK_SYLLABUS_EN.md:17552,
hsk26-g6-027,6,6,27,固定格式,Fixed formats,,,,,A一+量词，B一+量词,A一 + measure word，B一 + measure word,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17551,reference/HSK_SYLLABUS_EN.md:17553,
hsk26-g6-028,6,6,28,固定格式,Fixed formats,,,,,东一A，西一A,东一A，西一A,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17552,reference/HSK_SYLLABUS_EN.md:17554,
hsk26-g6-029,6,6,29,固定格式,Fixed formats,,,,,到……为止,到……为止,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17553,reference/HSK_SYLLABUS_EN.md:17555,
hsk26-g6-030,6,6,30,固定格式,Fixed formats,,,,,X到Y头上来了,X到Y头上来了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17554,reference/HSK_SYLLABUS_EN.md:17556,
hsk26-g6-031,6,6,31,固定格式,Fixed formats,,,,,不X不……，一X……,不X不……，一X……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17555,reference/HSK_SYLLABUS_EN.md:17557,
hsk26-g6-032,6,6,32,固定格式,Fixed formats,,,,,好你个X,好你个X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17556,reference/HSK_SYLLABUS_EN.md:17558,
hsk26-g6-033,6,6,33,固定格式,Fixed formats,,,,,早（也）不X，晚（也）不X,早（也）不X，晚（也）不X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17557,reference/HSK_SYLLABUS_EN.md:17559,
hsk26-g6-034,6,6,34,固定格式,Fixed formats,,,,,看/瞧+把+宾语（施事）+X得,看/瞧 + 把 + object (agent) + X得,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17558,reference/HSK_SYLLABUS_EN.md:17560,
hsk26-g6-035,6,6,35,固定格式,Fixed formats,,,,,放着X不Y,放着X不Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17559,reference/HSK_SYLLABUS_EN.md:17561,
hsk26-g6-036,6,6,36,固定格式,Fixed formats,,,,,X了就X了，（没）有……,X了就X了，（没）有……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17560,reference/HSK_SYLLABUS_EN.md:17562,
hsk26-g6-037,6,6,37,固定格式,Fixed formats,,,,,这/那也不X，那/这也不Y,这/那也不X，那/这也不Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17561,reference/HSK_SYLLABUS_EN.md:17563,
hsk26-g6-038,6,6,38,固定格式,Fixed formats,,,,,X归X，Y归Y,X归X，Y归Y,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17562,reference/HSK_SYLLABUS_EN.md:17564,
hsk26-g6-039,6,6,39,固定格式,Fixed formats,,,,,看你X的/瞧他X的,看你X的/瞧他X的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17563,reference/HSK_SYLLABUS_EN.md:17565,
hsk26-g6-040,6,6,40,句子成分,Sentence components,补语,Complement,程度补语3,Degree complements 3,动词/形容词+透+了,verb/adjective + 透 + 了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17564,reference/HSK_SYLLABUS_EN.md:17566,
hsk26-g6-041,6,6,41,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句4,“把” sentences 4,（1）主语（非生物体）+把+宾语+动词+其他成分,(1) subject (non-living entity) + 把 + object + verb + other elements,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17565,reference/HSK_SYLLABUS_EN.md:17567,
hsk26-g6-042,6,6,42,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句4,“把” sentences 4,（2）主语+把+宾语（施事）+动词+其他成分,(2) subject + 把 + object (agent) + verb + other elements,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17566,reference/HSK_SYLLABUS_EN.md:17568,
hsk26-g6-043,6,6,43,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,一时……一时……,一时……一时……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17567,reference/HSK_SYLLABUS_EN.md:17569,
hsk26-g6-044,6,6,44,句子的类型,Sentence types,复句,Complex sentences,选择复句,Alternative complex sentences,要么……，要么……,要么……，要么……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17568,reference/HSK_SYLLABUS_EN.md:17570,
hsk26-g6-045,6,6,45,句子的类型,Sentence types,复句,Complex sentences,转折复句,Adversative complex sentences,虽……，但/可/却/也……,虽……，但/可/却/也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17569,reference/HSK_SYLLABUS_EN.md:17571,
hsk26-g6-046,6,6,46,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,凡是……，都……,凡是……，都……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17570,reference/HSK_SYLLABUS_EN.md:17572,
hsk26-g6-047,6,6,47,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,除非……，才……,除非……，才……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17571,reference/HSK_SYLLABUS_EN.md:17573,
hsk26-g6-048,6,6,48,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,除非……，否则/不然……,除非……，否则/不然……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17572,reference/HSK_SYLLABUS_EN.md:17574,
hsk26-g6-049,6,6,49,句子的类型,Sentence types,复句,Complex sentences,让步复句,Concessive complex sentences,就算……，也……,就算……，也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17573,reference/HSK_SYLLABUS_EN.md:17575,
hsk26-g6-050,6,6,50,句子的类型,Sentence types,复句,Complex sentences,目的复句,Purposive complex sentences,……，以便……,……，以便……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17574,reference/HSK_SYLLABUS_EN.md:17576,
hsk26-g79-001,7,9,1,语素,Morphemes,类前缀,Quasi-prefixes,,,后—、亲—,后—、亲—,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17580,reference/HSK_SYLLABUS_EN.md:17582,
hsk26-g79-002,7,9,2,语素,Morphemes,类后缀,Quasi-suffixes,,,—观、—鬼、—界、—然、—坛、—为、—制,—观、—鬼、—界、—然、—坛、—为、—制,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17581,reference/HSK_SYLLABUS_EN.md:17583,
hsk26-g79-003,7,9,3,词类,Word classes,动词,Verbs,,,巴不得、并非、除外、犯不着、犯得着、恨不得、可否、可谓、免不了、所谓、有所、予以,巴不得、并非、除外、犯不着、犯得着、恨不得、可否、可谓、免不了、所谓、有所、予以,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17582,reference/HSK_SYLLABUS_EN.md:17584,
hsk26-g79-004,7,9,4,词类,Word classes,代词,Pronouns,人称代词,Personal pronouns,我,我,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17583,reference/HSK_SYLLABUS_EN.md:17585,
hsk26-g79-005,7,9,5,词类,Word classes,代词,Pronouns,指示代词,Demonstrative pronouns,彼、这么着、兹,彼、这么着、兹,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17584,reference/HSK_SYLLABUS_EN.md:17586,
hsk26-g79-006,7,9,6,词类,Word classes,代词,Pronouns,疑问代词,Interrogative pronouns,何、怎么着,何、怎么着,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17585,reference/HSK_SYLLABUS_EN.md:17587,
hsk26-g79-007,7,9,7,词类,Word classes,代词,Pronouns,数量代词,Quantity pronouns,若干,若干,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17586,reference/HSK_SYLLABUS_EN.md:17588,
hsk26-g79-008,7,9,8,词类,Word classes,量词,Measure words,名量词,Nominal measure words,重、截、缕、码、枚、摊、丸、则、幢、宗,重、截、缕、码、枚、摊、丸、则、幢、宗,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17587,reference/HSK_SYLLABUS_EN.md:17589,
hsk26-g79-009,7,9,9,词类,Word classes,量词,Measure words,动量词,Verbal measure words,通,通,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17588,reference/HSK_SYLLABUS_EN.md:17590,
hsk26-g79-010,7,9,10,词类,Word classes,量词,Measure words,复合量词,Compound measure words,人次,人次,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17589,reference/HSK_SYLLABUS_EN.md:17591,
hsk26-g79-011,7,9,11,词类,Word classes,副词,Adverbs,程度副词,Degree adverbs,大为、分外、何等、极度、极力、略、略微、颇、稍稍、万分、微、尤为、愈加、越发,大为、分外、何等、极度、极力、略、略微、颇、稍稍、万分、微、尤为、愈加、越发,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17590,reference/HSK_SYLLABUS_EN.md:17592,
hsk26-g79-012,7,9,12,词类,Word classes,副词,Adverbs,范围副词,Scope adverbs,大体、概、皆、尽、均、通通、统统、唯、唯独、唯有、无非、一概,大体、概、皆、尽、均、通通、统统、唯、唯独、唯有、无非、一概,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17591,reference/HSK_SYLLABUS_EN.md:17593,
hsk26-g79-013,7,9,13,词类,Word classes,副词,Adverbs,时间副词,Time adverbs,姑且、即、即时、届时、尽早、就此、历来、尚、随即、向来、一经、暂且、早日,姑且、即、即时、届时、尽早、就此、历来、尚、随即、向来、一经、暂且、早日,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17592,reference/HSK_SYLLABUS_EN.md:17594,
hsk26-g79-014,7,9,14,词类,Word classes,副词,Adverbs,频率副词,Frequency adverbs,连连、屡次、屡屡、频、时而、时时、相继、一个劲（儿）、一连、再度,连连、屡次、屡屡、频、时而、时时、相继、一个劲（儿）、一连、再度,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17593,reference/HSK_SYLLABUS_EN.md:17595,
hsk26-g79-015,7,9,15,词类,Word classes,副词,Adverbs,方式副词,Manner adverbs,按理、按说、百般、不由得、趁机、趁早、大肆、断然、公然、火速、截然、竭力、尽情、就近、刻意、拼命、强行、任意、日趋、如期、擅自、私自、特此、瞎、一并、一举、一手、毅然、有意、照常、照例、照样、执意、骤然、逐一、专程,按理、按说、百般、不由得、趁机、趁早、大肆、断然、公然、火速、截然、竭力、尽情、就近、刻意、拼命、强行、任意、日趋、如期、擅自、私自、特此、瞎、一并、一举、一手、毅然、有意、照常、照例、照样、执意、骤然、逐一、专程,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17594,reference/HSK_SYLLABUS_EN.md:17596,
hsk26-g79-016,7,9,16,词类,Word classes,副词,Adverbs,否定副词,Negative adverbs,不见得、绝不、无从、无须、无可、勿,不见得、绝不、无从、无须、无可、勿,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17595,reference/HSK_SYLLABUS_EN.md:17597,
hsk26-g79-017,7,9,17,词类,Word classes,副词,Adverbs,语气副词,Modal adverbs,必定、必将、不妨、不免、反倒、非得、分明、怪不得、果真、好在、何必、竟、愣、莫非、难怪、宁可、宁愿、碰巧、偏偏、恰巧、切、情愿、势必、索性、万万、未免、务必、幸好、幸亏、终究、何不、何尝、何苦,必定、必将、不妨、不免、反倒、非得、分明、怪不得、果真、好在、何必、竟、愣、莫非、难怪、宁可、宁愿、碰巧、偏偏、恰巧、切、情愿、势必、索性、万万、未免、务必、幸好、幸亏、终究、何不、何尝、何苦,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17596,reference/HSK_SYLLABUS_EN.md:17598,
hsk26-g79-018,7,9,18,词类,Word classes,副词,Adverbs,判断副词,Judgment adverbs,乃,乃,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17597,reference/HSK_SYLLABUS_EN.md:17599,
hsk26-g79-019,7,9,19,词类,Word classes,介词,Prepositions,引出时间、处所,introducing time or place,打,打,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17598,reference/HSK_SYLLABUS_EN.md:17600,
hsk26-g79-020,7,9,20,词类,Word classes,介词,Prepositions,引出对象,introducing an object/target,当着、就6,当着、就6,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17599,reference/HSK_SYLLABUS_EN.md:17601,
hsk26-g79-021,7,9,21,词类,Word classes,介词,Prepositions,引出凭借、依据,introducing means or basis,本着、基于、鉴于1、经、依,本着、基于、鉴于1、经、依,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17600,reference/HSK_SYLLABUS_EN.md:17602,
hsk26-g79-022,7,9,22,词类,Word classes,连词,Conjunctions,连接分句或句子,connecting clauses or sentences,鉴于2、况且、免得、若、倘若、以防,鉴于2、况且、免得、若、倘若、以防,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17601,reference/HSK_SYLLABUS_EN.md:17603,
hsk26-g79-023,7,9,23,词类,Word classes,连词,Conjunctions,连接词或词组以及分句或句子,connecting words/phrases and clauses/sentences,加之、乃至、且,加之、乃至、且,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17602,reference/HSK_SYLLABUS_EN.md:17604,
hsk26-g79-024,7,9,24,词类,Word classes,助词,Particles,语气助词,Modal particles,罢了、也罢、矣,罢了、也罢、矣,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17603,reference/HSK_SYLLABUS_EN.md:17605,
hsk26-g79-025,7,9,25,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,爱A不A,爱A不A,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17604,reference/HSK_SYLLABUS_EN.md:17606,
hsk26-g79-026,7,9,26,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,半A半B,半A半B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17605,reference/HSK_SYLLABUS_EN.md:17607,
hsk26-g79-027,7,9,27,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,不A不B,不A不B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17606,reference/HSK_SYLLABUS_EN.md:17608,
hsk26-g79-028,7,9,28,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,不A而B,不A而B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17607,reference/HSK_SYLLABUS_EN.md:17609,
hsk26-g79-029,7,9,29,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,东A西B,东A西B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17608,reference/HSK_SYLLABUS_EN.md:17610,
